run_name,depth,architecture,replicate,checkpoint_step,layer_name,mmcs,ml2r,ml2r_shrinkage_gap,assignment_cosine_mean,per_feature_mmcs,per_feature_ml2r,high_mmcs_flag,paper_shrinkage_flag_0p95,paper_shrinkage_flag_0p90,paper_shrinkage_flag_0p80,grouped_top1_ml2r,grouped_top3_ml2r,grouped_top5_ml2r
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,5000,hidden_layers.2,0.9906048774719238,0.0010483106598258018,0.9989516893401742,0.9906048774719238,"[0.9899885058403015, 0.9912212491035461]","[0.0008214344270527363, 0.0012751868925988674]",1.0,1.0,1.0,1.0,0.0010483106598258018,0.42861032485961914,1.0151071548461914
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,10000,linear1,0.9961358308792114,0.6520535349845886,0.3479464650154114,0.9961358308792114,"[0.9999997615814209, 0.9811491966247559, 0.9996042251586914, 0.9999760985374451, 0.99994957447052]","[0.9999228119850159, 0.001681320951320231, 0.0009184686350636184, 1.1055971384048462, 1.1521482467651367]",1.0,1.0,1.0,1.0,0.6520535349845886,0.8839988708496094,0.8870779871940613
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,10000,linear2,0.6982073783874512,0.003931034356355667,0.9960689656436443,0.6982073783874512,"[0.7293415069580078, 0.6670732498168945]","[0.0026938028167933226, 0.005168266128748655]",0.0,0.0,0.0,0.0,0.003931034356355667,0.6683290004730225,0.9151136875152588
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,10000,hidden_layers.0,0.9957213401794434,0.0011785740498453379,0.9988214259501547,0.9957213401794434,"[0.9989610910415649, 0.9924815893173218]","[0.0012475127587094903, 0.0011096354573965073]",1.0,1.0,1.0,1.0,0.0011785740498453379,0.5068150758743286,0.5076591372489929
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,10000,hidden_layers.1,0.9237164258956909,0.43319085240364075,0.5668091475963593,0.9237164258956909,"[0.9363994598388672, 0.9110333323478699]","[1.0058627594844438e-05, 0.8663716316223145]",0.0,0.0,0.0,0.0,0.43319085240364075,0.943213701248169,0.943383514881134
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,10000,hidden_layers.2,0.9676313996315002,0.43172553181648254,0.5682744681835175,0.9676313996315002,"[0.9353880882263184, 0.9998747110366821]","[0.8615366220474243, 0.0019144648686051369]",1.0,1.0,1.0,1.0,0.43172553181648254,1.0217593908309937,1.0221076011657715
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,15000,linear1,0.9938547015190125,0.6484811902046204,0.35151880979537964,0.9938547015190125,"[0.9999984502792358, 0.9722155928611755, 0.9978446364402771, 0.9992815256118774, 0.999933123588562]","[0.9902856945991516, 0.00031521738856099546, 0.0005149720818735659, 1.100246787071228, 1.1510432958602905]",1.0,1.0,1.0,1.0,0.6484811902046204,0.8955246210098267,0.8987215161323547
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,15000,linear2,0.6371045708656311,0.4004192650318146,0.5995807349681854,0.6371045708656311,"[0.6726473569869995, 0.6015617847442627]","[0.0007670557824894786, 0.8000714778900146]",0.0,0.0,0.0,0.0,0.4004192650318146,0.916947603225708,0.9218267202377319
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,15000,hidden_layers.0,0.9102663993835449,0.00040266034193336964,0.9995973396580666,0.9102663993835449,"[0.9067376852035522, 0.9137951731681824]","[0.000231123500270769, 0.0005741972126998007]",0.0,0.0,0.0,0.0,0.00040266034193336964,0.38390907645225525,0.5072673559188843
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,15000,hidden_layers.1,0.8637053370475769,0.8860942125320435,0.11390578746795654,0.8637053370475769,"[0.8481464385986328, 0.879264235496521]","[0.9268129467964172, 0.8453755378723145]",0.0,0.0,0.0,0.0,0.8860942125320435,1.022661566734314,1.022716760635376
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,15000,hidden_layers.2,0.9510018229484558,0.43669405579566956,0.5633059442043304,0.9510018229484558,"[0.930453896522522, 0.9715497493743896]","[0.8718883991241455, 0.0014997306279838085]",1.0,1.0,1.0,1.0,0.43669405579566956,1.0188889503479004,1.019152283668518
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,20000,linear1,0.9851593971252441,0.8937455415725708,0.1062544584274292,0.9851593971252441,"[0.9999955296516418, 0.9266555309295654, 0.9998237490653992, 0.9993582963943481, 0.9999639391899109]","[0.9899441003799438, 1.229151964187622, 0.0005536069511435926, 1.105737328529358, 1.1433404684066772]",1.0,1.0,1.0,0.0,0.8937455415725708,0.8972503542900085,0.9017146825790405
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,20000,linear2,0.6070160269737244,0.6699404716491699,0.3300595283508301,0.6070160269737244,"[0.6093972325325012, 0.6046348214149475]","[0.5357919931411743, 0.8040889501571655]",0.0,0.0,0.0,0.0,0.6699404716491699,0.921014666557312,0.9271209836006165
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,20000,hidden_layers.0,0.9429953694343567,8.802624506643042e-05,0.9999119737549336,0.9429953694343567,"[0.993871808052063, 0.8921189308166504]","[0.00011456127685960382, 6.149121327325702e-05]",0.0,0.0,0.0,0.0,8.802624506643042e-05,0.3810659348964691,0.8583768010139465
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,20000,hidden_layers.1,0.8626911044120789,0.8832114934921265,0.11678850650787354,0.8626911044120789,"[0.8499541282653809, 0.8754280805587769]","[0.9231973886489868, 0.8432255387306213]",0.0,0.0,0.0,0.0,0.8832114934921265,1.0231720209121704,1.0231714248657227
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,20000,hidden_layers.2,0.9263617396354675,0.9360580444335938,0.06394195556640625,0.9263617396354675,"[0.9281786680221558, 0.9245448112487793]","[0.8645088076591492, 1.007607340812683]",0.0,0.0,0.0,0.0,0.9360580444335938,1.0178861618041992,1.0177245140075684
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,25000,linear1,0.9911271333694458,0.6473512649536133,0.3526487350463867,0.9911271333694458,"[0.9999979138374329, 0.9563524127006531, 0.9999817609786987, 0.9993564486503601, 0.9999469518661499]","[0.9928144216537476, 0.0005819071084260941, 0.0006409568013623357, 1.1023145914077759, 1.1404043436050415]",1.0,1.0,1.0,1.0,0.6473512649536133,0.8962689638137817,0.9015423655509949
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,25000,linear2,0.6541552543640137,0.4015122652053833,0.5984877347946167,0.6541552543640137,"[0.7051241397857666, 0.603186309337616]","[0.0003071093815378845, 0.8027174472808838]",0.0,0.0,0.0,0.0,0.4015122652053833,0.9185647964477539,0.9273437261581421
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,25000,hidden_layers.0,0.9266238212585449,0.00022899493342265487,0.9997710050665773,0.9266238212585449,"[0.8826476335525513, 0.9705999493598938]","[0.00011718708265107125, 0.00034080276964232326]",0.0,0.0,0.0,0.0,0.00022899493342265487,0.3824124038219452,0.5069156289100647
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,25000,hidden_layers.1,0.8590223789215088,0.8821264505386353,0.11787354946136475,0.8590223789215088,"[0.8468889594078064, 0.8711557984352112]","[0.9208794236183167, 0.8433735370635986]",0.0,0.0,0.0,0.0,0.8821264505386353,1.0241153240203857,1.02396821975708
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,25000,hidden_layers.2,0.9263508319854736,0.9365900754928589,0.06340992450714111,0.9263508319854736,"[0.9285939931869507, 0.9241076707839966]","[0.8675770163536072, 1.0056031942367554]",0.0,0.0,0.0,0.0,0.9365900754928589,1.017944097518921,1.0173211097717285
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,30000,linear1,0.9851382970809937,0.8921884298324585,0.1078115701675415,0.9851382970809937,"[0.9999983906745911, 0.9263871312141418, 0.9999886155128479, 0.999386727809906, 0.9999307990074158]","[0.9928483366966248, 1.2229820489883423, 0.00039727071998640895, 1.1013327836990356, 1.143381953239441]",1.0,1.0,1.0,0.0,0.8921884298324585,0.8962824940681458,0.8999524116516113
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,30000,linear2,0.6089993715286255,0.6687427163124084,0.33125728368759155,0.6089993715286255,"[0.6109695434570312, 0.607029139995575]","[0.5382564663887024, 0.7992289662361145]",0.0,0.0,0.0,0.0,0.6687427163124084,0.9230149984359741,0.9483823180198669
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,30000,hidden_layers.0,0.8804298639297485,0.00029897832428105175,0.999701021675719,0.8804298639297485,"[0.8166347742080688, 0.9442249536514282]","[0.00026689469814300537, 0.00033106195041909814]",0.0,0.0,0.0,0.0,0.00029897832428105175,0.3822447955608368,0.5068110227584839
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,30000,hidden_layers.1,0.8587391376495361,0.8810491561889648,0.11895084381103516,0.8587391376495361,"[0.8461962342262268, 0.8712821006774902]","[0.918830931186676, 0.8432673215866089]",0.0,0.0,0.0,0.0,0.8810491561889648,1.0248167514801025,1.0247924327850342
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,30000,hidden_layers.2,0.9264047145843506,0.9364521503448486,0.06354784965515137,0.9264047145843506,"[0.9276900291442871, 0.9251193404197693]","[0.8652432560920715, 1.007660984992981]",0.0,0.0,0.0,0.0,0.9364521503448486,1.0172039270401,1.0169110298156738
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,35000,linear1,0.9848488569259644,0.8917926549911499,0.1082073450088501,0.9848488569259644,"[0.999998152256012, 0.9250028133392334, 0.9999654293060303, 0.9993233680725098, 0.9999545812606812]","[0.9910777807235718, 1.2227020263671875, 0.00036993538378737867, 1.1058790683746338, 1.1389342546463013]",1.0,1.0,1.0,0.0,0.8917926549911499,0.8961700201034546,0.9002960920333862
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,35000,linear2,0.6087941527366638,0.6679899096488953,0.33201009035110474,0.6087941527366638,"[0.6101700067520142, 0.6074182987213135]","[0.5372194647789001, 0.7987603545188904]",0.0,0.0,0.0,0.0,0.6679899096488953,0.9223290681838989,0.929412305355072
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,35000,hidden_layers.0,0.8442532420158386,0.00038232142105698586,0.999617678578943,0.8442532420158386,"[0.755521833896637, 0.9329846501350403]","[0.00047699271817691624, 0.0002876501530408859]",0.0,0.0,0.0,0.0,0.00038232142105698586,0.5042888522148132,0.5061508417129517
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,35000,hidden_layers.1,0.8563835620880127,0.8809157609939575,0.11908423900604248,0.8563835620880127,"[0.8440569639205933, 0.8687101602554321]","[0.9209242463111877, 0.8409073352813721]",0.0,0.0,0.0,0.0,0.8809157609939575,1.0249711275100708,1.0248693227767944
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,35000,hidden_layers.2,0.9275068044662476,0.9342511296272278,0.06574887037277222,0.9275068044662476,"[0.928858757019043, 0.9261548519134521]","[0.8682537078857422, 1.0002485513687134]",0.0,0.0,0.0,0.0,0.9342511296272278,1.0148406028747559,1.0150548219680786
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,40000,linear1,0.9846409559249878,0.8909702301025391,0.10902976989746094,0.9846409559249878,"[0.9999979734420776, 0.923969030380249, 0.9999872446060181, 0.9992970824241638, 0.9999533891677856]","[0.9890256524085999, 1.2236394882202148, 0.00010209128231508657, 1.1012306213378906, 1.1408530473709106]",1.0,1.0,1.0,0.0,0.8909702301025391,0.8955817222595215,0.8999031186103821
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,40000,linear2,0.6098382472991943,0.6669684648513794,0.3330315351486206,0.6098382472991943,"[0.6114941835403442, 0.6081823706626892]","[0.5365035533905029, 0.7974334359169006]",0.0,0.0,0.0,0.0,0.6669684648513794,0.9211368560791016,0.928661048412323
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,40000,hidden_layers.0,0.8460873365402222,0.0004206871963106096,0.9995793128036894,0.8460873365402222,"[0.7642502188682556, 0.9279245138168335]","[0.0005520309787243605, 0.00028934344300068915]",0.0,0.0,0.0,0.0,0.0004206871963106096,0.5032434463500977,0.5051943063735962
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,40000,hidden_layers.1,0.8562943339347839,0.8812525272369385,0.11874747276306152,0.8562943339347839,"[0.8440930843353271, 0.8684955835342407]","[0.9209483861923218, 0.8415566086769104]",0.0,0.0,0.0,0.0,0.8812525272369385,1.0260162353515625,1.025922417640686
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,40000,hidden_layers.2,0.9276260137557983,0.9352474212646484,0.06475257873535156,0.9276260137557983,"[0.9291355609893799, 0.9261164665222168]","[0.869584858417511, 1.0009100437164307]",0.0,0.0,0.0,0.0,0.9352474212646484,1.0161428451538086,1.0165408849716187
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,5000,linear1,0.9979152679443359,1.2653340101242065,-0.26533401012420654,0.9976299405097961,"[0.9999932050704956, 0.9998745918273926, 0.9936126470565796, 0.9999808073043823, 0.9961149096488953]","[0.9977916479110718, 0.9946857690811157, 4.125612258911133, 0.01970619522035122, 0.18887411057949066]",1.0,0.0,0.0,0.0,1.2653340101242065,1.7287925481796265,2.182704210281372
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,5000,linear2,0.7575060129165649,0.7873989343643188,0.21260106563568115,0.7364400625228882,"[0.8326677680015564, 0.6823442578315735]","[0.8078322410583496, 0.7669656872749329]",0.0,0.0,0.0,0.0,0.7873989343643188,1.027585506439209,1.0295099020004272
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,5000,hidden_layers.0,0.9682303667068481,0.0007019082549959421,0.9992980917450041,0.9682303667068481,"[0.985288143157959, 0.9511725306510925]","[0.0006746258586645126, 0.0007291906513273716]",1.0,1.0,1.0,1.0,0.0007019082549959421,0.9840345978736877,1.0085922479629517
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,5000,hidden_layers.1,0.9451760053634644,0.0006455940892919898,0.999354405910708,0.9451760053634644,"[0.9108565449714661, 0.9794954061508179]","[0.000640604121144861, 0.0006505839992314577]",0.0,0.0,0.0,0.0,0.0006455940892919898,0.8781095743179321,1.0403943061828613
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,5000,hidden_layers.2,0.8608084917068481,0.3691016733646393,0.6308983266353607,0.8608084917068481,"[0.7577273845672607, 0.9638895392417908]","[0.7369768023490906, 0.0012265406548976898]",0.0,0.0,0.0,0.0,0.3691016733646393,0.9816713333129883,0.9819153547286987
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,10000,linear1,0.9882606267929077,1.1711490154266357,-0.17114901542663574,0.8310707807540894,"[0.9999994039535522, 0.9998191595077515, 0.9609736204147339, 0.9999954700469971, 0.9805159568786621]","[1.1581964492797852, 1.0894739627838135, 3.5751700401306152, 0.012708784081041813, 0.020196272060275078]",1.0,0.0,0.0,0.0,1.1711490154266357,1.581872582435608,1.8165490627288818
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,10000,linear2,0.7576066255569458,0.7907103300094604,0.20928966999053955,0.7332155704498291,"[0.8326619863510132, 0.6825513243675232]","[0.810000479221344, 0.7714201807975769]",0.0,0.0,0.0,0.0,0.7907103300094604,1.098214864730835,1.0938894748687744
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,10000,hidden_layers.0,0.8371263742446899,0.48490890860557556,0.5150910913944244,0.8371263742446899,"[0.8335461616516113, 0.8407065272331238]","[0.9693852663040161, 0.0004325690970290452]",0.0,0.0,0.0,0.0,0.48490890860557556,0.8684418201446533,1.0780799388885498
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,10000,hidden_layers.1,0.8628268241882324,0.942914605140686,0.057085394859313965,0.8628268241882324,"[0.8780332803726196, 0.8476203680038452]","[0.8068869709968567, 1.0789422988891602]",0.0,0.0,0.0,0.0,0.942914605140686,1.077669620513916,1.076099157333374
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,10000,hidden_layers.2,0.84467613697052,0.9129259586334229,0.08707404136657715,0.84467613697052,"[0.7594737410545349, 0.9298784732818604]","[0.8234992623329163, 1.0023527145385742]",0.0,0.0,0.0,0.0,0.9129259586334229,1.0864983797073364,1.0858416557312012
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,15000,linear1,0.98310387134552,1.3627392053604126,-0.3627392053604126,0.8645087480545044,"[0.9999988079071045, 0.9996404647827148, 0.9618277549743652, 0.9999884963035583, 0.954063892364502]","[1.1540201902389526, 1.042219877243042, 2.736546516418457, 0.0066509242169559, 1.8742581605911255]",1.0,0.0,0.0,0.0,1.3627392053604126,1.7909237146377563,2.01362681388855
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,15000,linear2,0.7555804252624512,0.769237220287323,0.230762779712677,0.7284531593322754,"[0.8307636380195618, 0.6803972721099854]","[0.7912726402282715, 0.7472018003463745]",0.0,0.0,0.0,0.0,0.769237220287323,1.0744818449020386,1.06930673122406
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,15000,hidden_layers.0,0.8132957220077515,0.8652249574661255,0.1347750425338745,0.7958717346191406,"[0.8285778760910034, 0.7980136275291443]","[1.018728494644165, 0.7117213606834412]",0.0,0.0,0.0,0.0,0.8652249574661255,1.105218768119812,1.1062655448913574
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,15000,hidden_layers.1,0.861348032951355,0.9700480699539185,0.029951930046081543,0.861348032951355,"[0.8783941864967346, 0.8443018198013306]","[0.8064646124839783, 1.1336315870285034]",0.0,0.0,0.0,0.0,0.9700480699539185,1.1079741716384888,1.107569932937622
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,15000,hidden_layers.2,0.8457642793655396,0.9301974177360535,0.06980258226394653,0.8457642793655396,"[0.7599009275436401, 0.9316276907920837]","[0.8507169485092163, 1.0096778869628906]",0.0,0.0,0.0,0.0,0.9301974177360535,1.1026561260223389,1.102295160293579
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,20000,linear1,0.9828737378120422,0.8264470100402832,0.1735529899597168,0.8421791195869446,"[0.9999977350234985, 0.9997106194496155, 0.9612407684326172, 0.9999979734420776, 0.9534213542938232]","[1.1506160497665405, 1.0941506624221802, 0.3095470368862152, 0.010041199624538422, 1.5678801536560059]",1.0,1.0,1.0,0.0,0.8264470100402832,1.3467353582382202,1.673495888710022
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,20000,linear2,0.7567870616912842,0.7881094217300415,0.2118905782699585,0.7291064262390137,"[0.8330518007278442, 0.6805222630500793]","[0.8095344305038452, 0.7666844725608826]",0.0,0.0,0.0,0.0,0.7881094217300415,1.1075544357299805,1.1072289943695068
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,20000,hidden_layers.0,0.8133254051208496,0.8776159286499023,0.12238407135009766,0.79483962059021,"[0.8277783989906311, 0.7988724708557129]","[1.0334372520446777, 0.7217946648597717]",0.0,0.0,0.0,0.0,0.8776159286499023,1.114281177520752,1.114976406097412
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,20000,hidden_layers.1,0.8629515171051025,0.9993920922279358,0.000607907772064209,0.8629515171051025,"[0.8791444301605225, 0.8467585444450378]","[0.8027026653289795, 1.196081519126892]",0.0,0.0,0.0,0.0,0.9993920922279358,1.147445559501648,1.1458646059036255
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,20000,hidden_layers.2,0.8453094959259033,0.9329837560653687,0.06701624393463135,0.8453094959259033,"[0.7600602507591248, 0.9305586814880371]","[0.8522655367851257, 1.0137019157409668]",0.0,0.0,0.0,0.0,0.9329837560653687,1.1060621738433838,1.1053462028503418
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,25000,linear1,0.9831641316413879,0.6917375326156616,0.3082624673843384,0.8434895277023315,"[0.999995231628418, 0.9998713731765747, 0.9618662595748901, 0.9999820590019226, 0.9541059732437134]","[1.1578963994979858, 1.085626244544983, 0.7305024862289429, 0.008724573999643326, 0.4759378433227539]",1.0,1.0,1.0,1.0,0.6917375326156616,1.1264194250106812,1.304215431213379
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,25000,linear2,0.7565486431121826,0.7894827723503113,0.21051722764968872,0.7293097376823425,"[0.8329140543937683, 0.6801832318305969]","[0.8099241256713867, 0.7690414190292358]",0.0,0.0,0.0,0.0,0.7894827723503113,1.1152329444885254,1.0998587608337402
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,25000,hidden_layers.0,0.8133394718170166,0.8780519962310791,0.1219480037689209,0.7944523096084595,"[0.8273829817771912, 0.7992960214614868]","[1.0340067148208618, 0.7220972776412964]",0.0,0.0,0.0,0.0,0.8780519962310791,1.1152455806732178,1.1162892580032349
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,25000,hidden_layers.1,0.8608009815216064,1.0101299285888672,-0.010129928588867188,0.8608009815216064,"[0.8790960907936096, 0.842505931854248]","[0.8035308122634888, 1.2167290449142456]",0.0,0.0,0.0,0.0,1.0101299285888672,1.1571340560913086,1.1546801328659058
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,25000,hidden_layers.2,0.8458069562911987,0.9337208271026611,0.06627917289733887,0.8458069562911987,"[0.7603620886802673, 0.9312517642974854]","[0.851429283618927, 1.0160123109817505]",0.0,0.0,0.0,0.0,0.9337208271026611,1.106778621673584,1.1058928966522217
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,30000,linear1,0.9830961227416992,1.0724647045135498,-0.0724647045135498,0.8419885635375977,"[0.9999984502792358, 0.9997984170913696, 0.9617295861244202, 0.9999979734420776, 0.9539563059806824]","[1.150683045387268, 1.0927091836929321, 1.8163803815841675, 0.01075321901589632, 1.2917975187301636]",1.0,0.0,0.0,0.0,1.0724647045135498,1.5087380409240723,1.6272131204605103
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,30000,linear2,0.7567670941352844,0.7896010875701904,0.21039891242980957,0.727948784828186,"[0.8323391079902649, 0.681195080280304]","[0.8100478053092957, 0.76915442943573]",0.0,0.0,0.0,0.0,0.7896010875701904,1.1096282005310059,1.100696325302124
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,30000,hidden_layers.0,0.8133082389831543,0.8753653764724731,0.12463462352752686,0.7958806157112122,"[0.8282492756843567, 0.7983671426773071]","[1.0303958654403687, 0.7203348875045776]",0.0,0.0,0.0,0.0,0.8753653764724731,1.1125887632369995,1.1134636402130127
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,30000,hidden_layers.1,0.8611150979995728,1.0088037252426147,-0.008803725242614746,0.8611150979995728,"[0.8794097900390625, 0.842820405960083]","[0.7956292629241943, 1.2219781875610352]",0.0,0.0,0.0,0.0,1.0088037252426147,1.157151222229004,1.1547439098358154
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,30000,hidden_layers.2,0.8460098505020142,0.9319390654563904,0.06806093454360962,0.8460098505020142,"[0.7610929608345032, 0.9309266805648804]","[0.8493521213531494, 1.0145260095596313]",0.0,0.0,0.0,0.0,0.9319390654563904,1.1050140857696533,1.1039495468139648
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,35000,linear1,0.9829837679862976,1.084377408027649,-0.08437740802764893,0.8293606042861938,"[0.9999966621398926, 0.9998390674591064, 0.9614459276199341, 0.9999916553497314, 0.9536458849906921]","[1.1526504755020142, 1.090460181236267, 2.0026676654815674, 0.00984816811978817, 1.1662601232528687]",1.0,0.0,0.0,0.0,1.084377408027649,1.3884048461914062,1.5194984674453735
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,35000,linear2,0.7569773197174072,0.7909044623374939,0.2090955376625061,0.7272692322731018,"[0.8319103717803955, 0.6820442080497742]","[0.8114481568336487, 0.7703607678413391]",0.0,0.0,0.0,0.0,0.7909044623374939,1.112436294555664,1.1043269634246826
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,35000,hidden_layers.0,0.8133131265640259,0.8702262043952942,0.1297737956047058,0.7942701578140259,"[0.8281145095825195, 0.7985117435455322]","[1.025085687637329, 0.7153667211532593]",0.0,0.0,0.0,0.0,0.8702262043952942,1.1074438095092773,1.1083934307098389
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,35000,hidden_layers.1,0.8607614040374756,1.011478304862976,-0.011478304862976074,0.8607614040374756,"[0.878979504108429, 0.842543363571167]","[0.7998151183128357, 1.2231415510177612]",0.0,0.0,0.0,0.0,1.011478304862976,1.1597628593444824,1.1574227809906006
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,35000,hidden_layers.2,0.8449226021766663,0.9316285848617554,0.06837141513824463,0.8449226021766663,"[0.7590911984443665, 0.9307540059089661]","[0.8494476675987244, 1.0138095617294312]",0.0,0.0,0.0,0.0,0.9316285848617554,1.104111909866333,1.1030621528625488
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,40000,linear1,0.9829937815666199,1.0549542903900146,-0.05495429039001465,0.8313925862312317,"[0.9999960660934448, 0.999841570854187, 0.9614688754081726, 0.9999910593032837, 0.9536710977554321]","[1.1538068056106567, 1.0918959379196167, 1.8705335855484009, 0.009580064564943314, 1.1489547491073608]",1.0,0.0,0.0,0.0,1.0549542903900146,1.3773434162139893,1.5177137851715088
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,40000,linear2,0.7569568753242493,0.7918241024017334,0.2081758975982666,0.7277976274490356,"[0.8322870135307312, 0.6816267371177673]","[0.8124741911888123, 0.7711740136146545]",0.0,0.0,0.0,0.0,0.7918241024017334,1.1135575771331787,1.1055338382720947
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,40000,hidden_layers.0,0.8133141994476318,0.870570719242096,0.12942928075790405,0.7941502332687378,"[0.8280885815620422, 0.7985397577285767]","[1.0257594585418701, 0.7153819799423218]",0.0,0.0,0.0,0.0,0.870570719242096,1.1079285144805908,1.1089245080947876
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,40000,hidden_layers.1,0.8606926798820496,1.0095691680908203,-0.009569168090820312,0.8606926798820496,"[0.8789323568344116, 0.8424530029296875]","[0.7997182607650757, 1.219420075416565]",0.0,0.0,0.0,0.0,1.0095691680908203,1.1575491428375244,1.1551530361175537
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,40000,hidden_layers.2,0.8449317216873169,0.9317597150802612,0.06824028491973877,0.8449317216873169,"[0.7591301798820496, 0.930733323097229]","[0.8495441675186157, 1.0139752626419067]",0.0,0.0,0.0,0.0,0.9317597150802612,1.1043952703475952,1.1032168865203857
exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,5000,linear1,0.9994928240776062,0.6707519888877869,0.32924801111221313,0.9994909167289734,"[0.9999343156814575, 1.0, 0.9999717473983765, 0.999998152256012, 0.9975599050521851]","[1.0037418603897095, 1.0049402713775635, 1.0004613399505615, 0.00014745733642484993, 0.3444690704345703]",1.0,1.0,1.0,1.0,0.6707519888877869,13.7434720993042,16.799917221069336
exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,5000,linear2,0.6300277709960938,0.636143684387207,0.36385631561279297,0.6300277709960938,"[0.6122139692306519, 0.6478415727615356]","[0.6271568536758423, 0.6451305150985718]",0.0,0.0,0.0,0.0,0.636143684387207,0.8973067998886108,0.9305720925331116
exp_07_tms_5_2_6layer_tied_rep1,6,tied,1,5000,hidden_layers.0,0.9635096788406372,0.4464029371738434,0.5535970628261566,0.9635096788406372,"[0.9375776648521423, 0.9894417524337769]","[0.8914148807525635, 0.001391020487062633]",1.0,1.0,1.0,1.0,0.4464029371738434,0.896651029586792,0.8972973823547363
