run_name,depth,architecture,replicate,checkpoint_step,layer_name,probe_type,mean_pre_sigmoid_ci,mean_lower_ci,mean_upper_ci,median_lower_ci,frac_lower_ci_gt_0p9,frac_lower_ci_lt_0p1,raw_fro_ratio,expected_mask_fro_ratio_mean,expected_train_mask_fro_ratio_mean,mask_attenuation_gap,train_mask_attenuation_gap
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,15000,linear2,singleton,-0.9812988042831421,0.08306379616260529,0.08429767936468124,0.0,0.05000000074505806,0.9100000262260437,1.0022268295288086,0.703691840171814,0.7026068568229675,0.29853498935699463,0.29961997270584106
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,15000,hidden_layers.0,singleton,0.1466413140296936,0.07999999821186066,0.08124657720327377,0.0,0.07999999821186066,0.9200000166893005,0.9994477033615112,0.9220345616340637,0.9222882390022278,0.07741314172744751,0.07715946435928345
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,15000,hidden_layers.1,singleton,0.1153704896569252,0.07907775789499283,0.08009390532970428,0.0,0.07999999821186066,0.9200000166893005,0.9980916380882263,0.9167304039001465,0.9176656007766724,0.08136123418807983,0.08042603731155396
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,20000,linear1,singleton,-0.5101704001426697,0.047907885164022446,0.047907885164022446,0.0,0.05000000074505806,0.949999988079071,0.9999744296073914,0.6283548474311829,0.6283632516860962,0.3716195821762085,0.37161117792129517
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,20000,linear2,singleton,-1.0839309692382812,0.07970324903726578,0.08019130676984787,0.0,0.05000000074505806,0.9100000262260437,0.9999744296073914,0.6951863169670105,0.695203959941864,0.30478811264038086,0.30477046966552734
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,20000,hidden_layers.0,singleton,0.14230035245418549,0.07999999821186066,0.08093827217817307,0.0,0.07999999821186066,0.9200000166893005,1.0026154518127441,0.9257016181945801,0.9244181513786316,0.07691383361816406,0.07819730043411255
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,20000,hidden_layers.1,singleton,0.11152911931276321,0.07775016129016876,0.07848283648490906,0.0,0.07999999821186066,0.9200000166893005,1.0002949237823486,0.9177780151367188,0.917641282081604,0.08251690864562988,0.08265364170074463
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,25000,linear1,singleton,-0.5044263005256653,0.048634499311447144,0.048635903745889664,0.0,0.05000000074505806,0.949999988079071,1.0035462379455566,0.6338515877723694,0.6321619749069214,0.36969465017318726,0.37138426303863525
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,25000,linear2,singleton,-1.0210758447647095,0.07973580807447433,0.07996261119842529,0.0,0.03999999910593033,0.8999999761581421,1.0035462379455566,0.6964437365531921,0.6947335600852966,0.3071025013923645,0.30881267786026
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,25000,hidden_layers.0,singleton,0.1254252791404724,0.07999999821186066,0.08070474863052368,0.0,0.07999999821186066,0.9200000166893005,1.0001856088638306,0.9217015504837036,0.9216042757034302,0.07848405838012695,0.07858133316040039
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,25000,hidden_layers.1,singleton,0.1132790744304657,0.0779586210846901,0.07864309847354889,0.0,0.07999999821186066,0.9200000166893005,1.0037014484405518,0.9206869006156921,0.9188711047172546,0.08301454782485962,0.08483034372329712
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,30000,linear1,singleton,-0.49532851576805115,0.047809042036533356,0.047809042036533356,0.0,0.05000000074505806,0.949999988079071,1.0038104057312012,0.6314294934272766,0.6296070218086243,0.37238091230392456,0.3742033839225769
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,30000,linear2,singleton,-1.0011919736862183,0.07963279634714127,0.07976055890321732,0.0,0.03999999910593033,0.9100000262260437,1.0038104057312012,0.6972287893295288,0.6954030990600586,0.30658161640167236,0.3084073066711426
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,30000,hidden_layers.0,singleton,0.11062877625226974,0.07999999821186066,0.08053578436374664,0.0,0.07999999821186066,0.9200000166893005,1.000948429107666,0.9226120710372925,0.9221437573432922,0.07833635807037354,0.07880467176437378
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,30000,hidden_layers.1,singleton,0.11656404286623001,0.07794515043497086,0.0785803496837616,0.0,0.07999999821186066,0.9200000166893005,1.0037368535995483,0.923060417175293,0.9212284088134766,0.08067643642425537,0.08250844478607178
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,35000,linear1,singleton,-0.4942598044872284,0.048212453722953796,0.048212453722953796,0.0,0.05000000074505806,0.949999988079071,1.0038976669311523,0.6326998472213745,0.6308361887931824,0.37119781970977783,0.37306147813796997
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,35000,linear2,singleton,-0.9803501963615417,0.08005516976118088,0.08013806492090225,0.0,0.05000000074505806,0.9100000262260437,1.0038976669311523,0.6972578763961792,0.6953784823417664,0.30663979053497314,0.308519184589386
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,35000,hidden_layers.0,singleton,0.10834500938653946,0.07999999821186066,0.08048581331968307,0.0,0.07999999821186066,0.9200000166893005,1.0006775856018066,0.9233962893486023,0.9230629205703735,0.07728129625320435,0.0776146650314331
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,35000,hidden_layers.1,singleton,0.11809151619672775,0.0780036449432373,0.07863113284111023,0.0,0.07999999821186066,0.9200000166893005,1.0027040243148804,0.9219897985458374,0.9206668138504028,0.08071422576904297,0.08203721046447754
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,40000,linear1,singleton,-0.4934197962284088,0.048158492892980576,0.048158492892980576,0.0,0.05000000074505806,0.949999988079071,1.002835988998413,0.6318720579147339,0.6305108666419983,0.3709639310836792,0.3723251223564148
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,40000,linear2,singleton,-0.9858423471450806,0.07882325351238251,0.07889533042907715,0.0,0.05000000074505806,0.9100000262260437,1.002835988998413,0.6941226720809937,0.6927551031112671,0.30871331691741943,0.310080885887146
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,40000,hidden_layers.0,singleton,0.10803744941949844,0.07999999821186066,0.08046896010637283,0.0,0.07999999821186066,0.9200000166893005,1.001009225845337,0.923291027545929,0.9227967262268066,0.07771819829940796,0.07821249961853027
exp_07_tms_5_2_4layer_tied_rep1,4,tied,1,40000,hidden_layers.1,singleton,0.11856471747159958,0.07804864645004272,0.07866958528757095,0.0,0.07999999821186066,0.9200000166893005,1.0032355785369873,0.9223824739456177,0.920798122882843,0.08085310459136963,0.08243745565414429
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,5000,linear1,singleton,-0.08192285895347595,0.019999999552965164,0.02064276859164238,0.0,0.019999999552965164,0.9800000190734863,0.9910321831703186,0.6095623970031738,0.6139705777168274,0.3814697861671448,0.3770616054534912
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,5000,linear2,singleton,-0.2286272794008255,0.019999999552965164,0.020205385982990265,0.0,0.019999999552965164,0.9800000190734863,0.9887736439704895,0.6081517934799194,0.6123658418655396,0.38062185049057007,0.37640780210494995
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,5000,hidden_layers.0,singleton,-0.09635713696479797,0.024997802451252937,0.02531503699719906,0.0,0.009999999776482582,0.9700000286102295,1.0037771463394165,0.6637158393859863,0.6619123816490173,0.3400613069534302,0.34186476469039917
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,5000,hidden_layers.1,singleton,-0.1549360603094101,0.01973489299416542,0.019881701096892357,0.0,0.019999999552965164,0.9800000190734863,1.0022116899490356,0.6154746413230896,0.6143719553947449,0.38673704862594604,0.38783973455429077
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,10000,linear1,singleton,-0.12725453078746796,0.01834607683122158,0.018404319882392883,0.0,0.009999999776482582,0.9800000190734863,0.9963101148605347,0.6079643368721008,0.6097027063369751,0.38834577798843384,0.38660740852355957
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,10000,linear2,singleton,-0.2502978444099426,0.018283724784851074,0.01828633062541485,0.0,0.009999999776482582,0.9800000190734863,1.003678321838379,0.6132901906967163,0.6103798747062683,0.3903881311416626,0.3932984471321106
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,10000,hidden_layers.0,singleton,-0.1603585034608841,0.028460197150707245,0.02850128896534443,0.0,0.019999999552965164,0.9700000286102295,1.0032490491867065,0.6921452283859253,0.6906135678291321,0.31110382080078125,0.31263548135757446
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,10000,hidden_layers.1,singleton,-0.11637391149997711,0.028365813195705414,0.028395304456353188,0.0,0.019999999552965164,0.9700000286102295,1.0033307075500488,0.6895405650138855,0.6879721879959106,0.31379014253616333,0.3153585195541382
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,15000,linear1,singleton,-0.10840991884469986,0.01850980520248413,0.01850980520248413,0.0,0.009999999776482582,0.9800000190734863,0.995781660079956,0.6094164252281189,0.6113002896308899,0.38636523485183716,0.38448137044906616
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,15000,linear2,singleton,-0.24626901745796204,0.018118660897016525,0.01812673732638359,0.0,0.009999999776482582,0.9800000190734863,1.0004175901412964,0.6115628480911255,0.6097577810287476,0.3888547420501709,0.39065980911254883
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,15000,hidden_layers.0,singleton,-0.20176289975643158,0.028240635991096497,0.028278600424528122,0.0,0.019999999552965164,0.9700000286102295,1.0016311407089233,0.6908345222473145,0.6900316476821899,0.3107966184616089,0.3115994930267334
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,15000,hidden_layers.1,singleton,-0.073484405875206,0.0281855296343565,0.028226543217897415,0.0,0.019999999552965164,0.9700000286102295,1.0041478872299194,0.6888062953948975,0.6869076490402222,0.315341591835022,0.31724023818969727
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,20000,linear1,singleton,-0.09322682023048401,0.01825614459812641,0.01825614459812641,0.0,0.009999999776482582,0.9800000190734863,1.0021246671676636,0.6114959716796875,0.6104452013969421,0.3906286954879761,0.39167946577072144
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,20000,linear2,singleton,-0.22458156943321228,0.01817084290087223,0.01817675679922104,0.0,0.009999999776482582,0.9800000190734863,1.0105650424957275,0.6174852848052979,0.6105899810791016,0.3930797576904297,0.399975061416626
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,20000,hidden_layers.0,singleton,-0.22377939522266388,0.028078990057110786,0.028108198195695877,0.0,0.019999999552965164,0.9700000286102295,1.0019406080245972,0.6927493214607239,0.6917681694030762,0.3091912865638733,0.310172438621521
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,20000,hidden_layers.1,singleton,-0.056746773421764374,0.028195511549711227,0.028236696496605873,0.0,0.019999999552965164,0.9700000286102295,1.0043931007385254,0.6894010305404663,0.6873983144760132,0.3149920701980591,0.3169947862625122
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,25000,linear1,singleton,-0.08732673525810242,0.018206244334578514,0.018206244334578514,0.0,0.009999999776482582,0.9800000190734863,0.9979223012924194,0.6095803380012512,0.6104461550712585,0.3883419632911682,0.3874761462211609
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,25000,linear2,singleton,-0.22650665044784546,0.01831144094467163,0.018320852890610695,0.0,0.009999999776482582,0.9800000190734863,1.0094884634017944,0.6176770329475403,0.6111758947372437,0.39181143045425415,0.3983125686645508
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,25000,hidden_layers.0,singleton,-0.2358558028936386,0.027925271540880203,0.027969103306531906,0.0,0.019999999552965164,0.9700000286102295,1.002538800239563,0.6919559240341187,0.6908086538314819,0.31058287620544434,0.31173014640808105
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,25000,hidden_layers.1,singleton,-0.05386516451835632,0.02909763902425766,0.029142746701836586,0.0,0.019999999552965164,0.9700000286102295,1.0040040016174316,0.6923059225082397,0.6904873251914978,0.3116980791091919,0.31351667642593384
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,30000,linear1,singleton,-0.0846896767616272,0.018176008015871048,0.018176008015871048,0.0,0.009999999776482582,0.9800000190734863,0.9994354844093323,0.6103652715682983,0.610546886920929,0.38907021284103394,0.3888885974884033
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,30000,linear2,singleton,-0.22259554266929626,0.01827368326485157,0.01827731356024742,0.0,0.009999999776482582,0.9800000190734863,1.0134639739990234,0.6194303631782532,0.61101895570755,0.39403361082077026,0.4024450182914734
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,30000,hidden_layers.0,singleton,-0.24228723347187042,0.027784358710050583,0.027824709191918373,0.0,0.019999999552965164,0.9700000286102295,1.0035591125488281,0.6919487714767456,0.6902481317520142,0.3116103410720825,0.31331098079681396
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,30000,hidden_layers.1,singleton,-0.048163045197725296,0.029454130679368973,0.029507674276828766,0.0,0.019999999552965164,0.9599999785423279,1.0048362016677856,0.6934703588485718,0.6912409067153931,0.31136584281921387,0.3135952949523926
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,35000,linear1,singleton,-0.08480129390954971,0.018092140555381775,0.018092140555381775,0.0,0.009999999776482582,0.9800000190734863,1.0008876323699951,0.6101700067520142,0.6096346378326416,0.39071762561798096,0.3912529945373535
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,35000,linear2,singleton,-0.22068922221660614,0.018559740856289864,0.018562406301498413,0.0,0.009999999776482582,0.9800000190734863,1.0126172304153442,0.6209768056869507,0.6129990220069885,0.39164042472839355,0.3996182084083557
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,35000,hidden_layers.0,singleton,-0.24401885271072388,0.027960538864135742,0.027996230870485306,0.0,0.019999999552965164,0.9700000286102295,1.0037482976913452,0.6924523115158081,0.6907168626785278,0.3112959861755371,0.3130314350128174
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,35000,hidden_layers.1,singleton,-0.048263996839523315,0.02824006974697113,0.028292560949921608,0.0,0.019999999552965164,0.9700000286102295,1.0032392740249634,0.6890217661857605,0.6875852346420288,0.3142175078392029,0.31565403938293457
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,40000,linear1,singleton,-0.08414465188980103,0.018058620393276215,0.018058620393276215,0.0,0.009999999776482582,0.9800000190734863,0.9998555779457092,0.6093541979789734,0.6093308925628662,0.39050137996673584,0.390524685382843
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,40000,linear2,singleton,-0.21954651176929474,0.01894763670861721,0.01895010471343994,0.0,0.009999999776482582,0.9800000190734863,1.0124300718307495,0.6233843564987183,0.6155552864074707,0.38904571533203125,0.3968747854232788
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,40000,hidden_layers.0,singleton,-0.24354512989521027,0.027902353554964066,0.02793891355395317,0.0,0.019999999552965164,0.9700000286102295,1.0040467977523804,0.6923763751983643,0.6904665231704712,0.3116704225540161,0.3135802745819092
exp_07_tms_5_2_4layer_untied_rep1,4,untied,1,40000,hidden_layers.1,singleton,-0.04724776744842529,0.028197728097438812,0.028251519426703453,0.0,0.019999999552965164,0.9700000286102295,1.0034875869750977,0.6889623403549194,0.687409520149231,0.3145252466201782,0.3160780668258667
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,5000,linear1,singleton,-0.09918607771396637,0.05235999450087547,0.053964611142873764,0.0,0.05000000074505806,0.9399999976158142,1.0017917156219482,0.6833059191703796,0.6824458837509155,0.3184857964515686,0.3193458318710327
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,5000,linear2,singleton,0.08025650680065155,0.0751807913184166,0.07838863134384155,0.0,0.07000000029802322,0.9200000166893005,1.0017917156219482,0.7560602426528931,0.7551907300949097,0.24573147296905518,0.24660098552703857
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,5000,hidden_layers.0,singleton,0.19843627512454987,0.07606236636638641,0.0787016898393631,0.0,0.05999999865889549,0.9200000166893005,0.9992369413375854,0.8973522186279297,0.8977440595626831,0.10188472270965576,0.10149288177490234
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,5000,hidden_layers.1,singleton,0.23764950037002563,0.07394341379404068,0.07638686150312424,0.0,0.07000000029802322,0.9200000166893005,0.9988557696342468,0.8906594514846802,0.8911965489387512,0.10819631814956665,0.1076592206954956
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,5000,hidden_layers.2,singleton,0.21597379446029663,0.07463637739419937,0.07753267139196396,0.0,0.07000000029802322,0.9200000166893005,1.0013891458511353,0.8949238061904907,0.894270122051239,0.10646533966064453,0.10711902379989624
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,10000,linear1,singleton,-0.10083124041557312,0.054646991193294525,0.05608678236603737,0.0,0.05000000074505806,0.9399999976158142,1.0013515949249268,0.6873171925544739,0.6866034865379333,0.3140344023704529,0.3147481083869934
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,10000,linear2,singleton,0.26220062375068665,0.07455869764089584,0.07763204723596573,0.0,0.07000000029802322,0.9100000262260437,1.0013515949249268,0.7544456720352173,0.7535871267318726,0.24690592288970947,0.2477644681930542
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,10000,hidden_layers.0,singleton,0.22665703296661377,0.07576493173837662,0.07836100459098816,0.0,0.05999999865889549,0.9200000166893005,1.0039771795272827,0.9000438451766968,0.8980756998062134,0.10393333435058594,0.10590147972106934
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,10000,hidden_layers.1,singleton,0.2394251674413681,0.0729416012763977,0.0752418264746666,0.0,0.07000000029802322,0.9200000166893005,0.9994615316390991,0.8883099555969238,0.8886469602584839,0.11115157604217529,0.11081457138061523
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,10000,hidden_layers.2,singleton,0.25401782989501953,0.0746682658791542,0.07738067209720612,0.0,0.07000000029802322,0.9200000166893005,1.002698302268982,0.8972132802009583,0.8958674669265747,0.10548502206802368,0.10683083534240723
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,15000,linear1,singleton,-0.08592364937067032,0.0583263635635376,0.05956662818789482,0.0,0.03999999910593033,0.9399999976158142,0.9980985522270203,0.6939646005630493,0.6949392557144165,0.30413395166397095,0.30315929651260376
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,15000,linear2,singleton,0.24072693288326263,0.08026278764009476,0.08278515934944153,0.0,0.07000000029802322,0.9200000166893005,0.9980985522270203,0.7659918665885925,0.7668841481208801,0.23210668563842773,0.23121440410614014
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,15000,hidden_layers.0,singleton,0.26273688673973083,0.0769575983285904,0.07934299111366272,0.0,0.07000000029802322,0.9200000166893005,1.0010262727737427,0.9047721028327942,0.9042439460754395,0.09625416994094849,0.09678232669830322
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,15000,hidden_layers.1,singleton,0.2342863529920578,0.07629947364330292,0.0784020870923996,0.0,0.05999999865889549,0.9200000166893005,1.0012093782424927,0.9086756706237793,0.9080873727798462,0.09253370761871338,0.09312200546264648
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,15000,hidden_layers.2,singleton,0.271541565656662,0.07734135538339615,0.07976751029491425,0.0,0.07000000029802322,0.9200000166893005,1.0013731718063354,0.9090051651000977,0.9083448648452759,0.09236800670623779,0.09302830696105957
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,20000,linear1,singleton,-0.09364550560712814,0.059421662241220474,0.060645975172519684,0.0,0.03999999910593033,0.9300000071525574,0.9988034963607788,0.6972107887268066,0.6976597905158997,0.30159270763397217,0.30114370584487915
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,20000,linear2,singleton,0.2014477550983429,0.081424281001091,0.08347883075475693,0.0,0.07000000029802322,0.9100000262260437,0.9988034963607788,0.770132303237915,0.7703961133956909,0.22867119312286377,0.2284073829650879
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,20000,hidden_layers.0,singleton,0.26491251587867737,0.07630837708711624,0.0785115584731102,0.0,0.07000000029802322,0.9200000166893005,0.9991408586502075,0.9002488255500793,0.9006668925285339,0.09889203310012817,0.09847396612167358
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,20000,hidden_layers.1,singleton,0.23434287309646606,0.07696862518787384,0.07896405458450317,0.0,0.05999999865889549,0.9200000166893005,1.0019164085388184,0.9121900796890259,0.9112513661384583,0.08972632884979248,0.09066504240036011
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,20000,hidden_layers.2,singleton,0.25977009534835815,0.07724210619926453,0.07942233234643936,0.0,0.07000000029802322,0.9200000166893005,1.0015254020690918,0.9083181619644165,0.9075624346733093,0.09320724010467529,0.09396296739578247
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,25000,linear1,singleton,-0.09587487578392029,0.05935300886631012,0.060578469187021255,0.0,0.03999999910593033,0.9300000071525574,0.9983358383178711,0.6961596608161926,0.6968560218811035,0.30217617750167847,0.3014798164367676
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,25000,linear2,singleton,0.16601714491844177,0.08074866980314255,0.08242761343717575,0.0,0.07000000029802322,0.9100000262260437,0.9983358383178711,0.7672568559646606,0.7679125666618347,0.23107898235321045,0.23042327165603638
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,25000,hidden_layers.0,singleton,0.25603917241096497,0.07643424719572067,0.07847621291875839,0.0,0.07000000029802322,0.9200000166893005,0.9999641180038452,0.9014600515365601,0.9014703631401062,0.09850406646728516,0.09849375486373901
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,25000,hidden_layers.1,singleton,0.23266838490962982,0.07713437080383301,0.0790233239531517,0.0,0.05999999865889549,0.9200000166893005,1.0033079385757446,0.9140756726264954,0.9124584197998047,0.08923226594924927,0.09084951877593994
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,25000,hidden_layers.2,singleton,0.2365008145570755,0.07694780081510544,0.07885581254959106,0.0,0.07000000029802322,0.9200000166893005,1.0015655755996704,0.9077070951461792,0.9069375991821289,0.09385848045349121,0.0946279764175415
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,30000,linear1,singleton,-0.0982605442404747,0.05926547944545746,0.06048034131526947,0.0,0.03999999910593033,0.9300000071525574,0.998809278011322,0.6963533163070679,0.6968097686767578,0.30245596170425415,0.3019995093345642
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,30000,linear2,singleton,0.1652778685092926,0.08041776716709137,0.08202113211154938,0.0,0.07000000029802322,0.9200000166893005,0.998809278011322,0.7674103379249573,0.7676814198493958,0.23139894008636475,0.23112785816192627
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,30000,hidden_layers.0,singleton,0.25109654664993286,0.0763840451836586,0.07834617793560028,0.0,0.07000000029802322,0.9200000166893005,1.0011540651321411,0.9024744033813477,0.9019067883491516,0.09867966175079346,0.0992472767829895
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,30000,hidden_layers.1,singleton,0.22705429792404175,0.07712152600288391,0.07891615480184555,0.0,0.05999999865889549,0.9200000166893005,1.002518653869629,0.9138616323471069,0.9126294255256653,0.08865702152252197,0.08988922834396362
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,30000,hidden_layers.2,singleton,0.21787795424461365,0.07698962837457657,0.07864149659872055,0.0,0.07000000029802322,0.9200000166893005,1.0007437467575073,0.9073390960693359,0.9069787263870239,0.09340465068817139,0.0937650203704834
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,35000,linear1,singleton,-0.09628870338201523,0.0596180260181427,0.06083722412586212,0.0,0.03999999910593033,0.9300000071525574,0.9977124929428101,0.6967130899429321,0.6976844668388367,0.30099940299987793,0.3000280261039734
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,35000,linear2,singleton,0.1600140780210495,0.08090176433324814,0.08247175067663193,0.0,0.07000000029802322,0.9100000262260437,0.9977124929428101,0.7678481340408325,0.7686565518379211,0.22986435890197754,0.22905594110488892
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,35000,hidden_layers.0,singleton,0.2526021897792816,0.07629591971635818,0.07824426889419556,0.0,0.07000000029802322,0.9200000166893005,0.999911904335022,0.9012993574142456,0.9013335108757019,0.09861254692077637,0.09857839345932007
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,35000,hidden_layers.1,singleton,0.226923868060112,0.07736863940954208,0.07913237065076828,0.0,0.05999999865889549,0.9200000166893005,1.0029404163360596,0.9153364300727844,0.9138982892036438,0.08760398626327515,0.08904212713241577
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,35000,hidden_layers.2,singleton,0.21051080524921417,0.07745442539453506,0.07899096608161926,0.0,0.07000000029802322,0.9200000166893005,1.000362515449524,0.9081109762191772,0.9079300761222839,0.09225153923034668,0.09243243932723999
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,40000,linear1,singleton,-0.09617990255355835,0.05981222167611122,0.06102884188294411,0.0,0.03999999910593033,0.9300000071525574,0.9980464577674866,0.6970523595809937,0.6978719830513,0.3009940981864929,0.3001744747161865
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,40000,linear2,singleton,0.15980614721775055,0.08065559715032578,0.08221664279699326,0.0,0.07000000029802322,0.9100000262260437,0.9980464577674866,0.7677350044250488,0.7683545351028442,0.23031145334243774,0.22969192266464233
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,40000,hidden_layers.0,singleton,0.25315627455711365,0.0763385072350502,0.07828325778245926,0.0,0.07000000029802322,0.9200000166893005,0.999820351600647,0.9009836316108704,0.9010629653930664,0.09883671998977661,0.09875738620758057
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,40000,hidden_layers.1,singleton,0.22788923978805542,0.07769887149333954,0.07946384698152542,0.0,0.07000000029802322,0.9200000166893005,1.002826452255249,0.9172700643539429,0.9158872365951538,0.08555638790130615,0.08693921566009521
exp_07_tms_5_2_5layer_tied_rep1,5,tied,1,40000,hidden_layers.2,singleton,0.21051025390625,0.07777727395296097,0.0793001800775528,0.0,0.07000000029802322,0.9200000166893005,1.0009397268295288,0.9103050231933594,0.909838080406189,0.09063470363616943,0.09110164642333984
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,5000,linear1,singleton,-0.15144281089305878,0.02892185188829899,0.029271911829710007,0.0,0.019999999552965164,0.9700000286102295,1.013524055480957,0.6267588138580322,0.620219349861145,0.3867652416229248,0.393304705619812
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,5000,linear2,singleton,-0.015285595320165157,0.029999999329447746,0.030728960409760475,0.0,0.029999999329447746,0.9700000286102295,1.0130116939544678,0.6928181648254395,0.6858334541320801,0.3201935291290283,0.3271782398223877
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,5000,hidden_layers.0,singleton,-0.06977415829896927,0.029999999329447746,0.030793912708759308,0.0,0.029999999329447746,0.9700000286102295,0.9985706806182861,0.6839362382888794,0.6846644282341003,0.31463444232940674,0.3139062523841858
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,5000,hidden_layers.1,singleton,-0.09297387301921844,0.029999999329447746,0.030578628182411194,0.0,0.029999999329447746,0.9700000286102295,1.0008831024169922,0.6922763586044312,0.6918954849243164,0.30860674381256104,0.3089876174926758
exp_07_tms_5_2_5layer_untied_rep1,5,untied,1,5000,hidden_layers.2,singleton,0.006075629033148289,0.029999999329447746,0.031067820265889168,0.0,0.029999999329447746,0.9700000286102295,0.9982569217681885,0.683355450630188,0.6841922998428345,0.3149014711380005,0.314064621925354
