run_id,run_label,runtime_s,runtime_min,runtime_hms,combined_score,mmcs,ml2r,n_mask_samples,stochastic_recon_coeff,stochastic_recon_layerwise_coeff,importance_minimality_coeff,importance_minimality_pnorm,wandb_dir,spd_run_dir
s-2e976c94,nmasks04_sr2.00e+00_srl2.00e+00_imp2.00e-03_p2.00e+00,512.0256215,8.533760358333334,00:08:32,0.8143317401409149,0.9150075912475586,0.7136558890342712,4,2.0,2.0,0.002,2.0,wandb/run-20260323_190235-s-2e976c94,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-2e976c94
s-3f6f5e1e,nmasks04_sr2.00e+00_srl2.00e+00_imp3.00e-03_p1.00e+00,474.735238208,7.912253970133333,00:07:54,0.7837577164173126,0.913385808467865,0.6541296243667603,4,2.0,2.0,0.003,1.0,wandb/run-20260323_191113-s-3f6f5e1e,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-3f6f5e1e
s-15535d5f,nmasks04_sr1.00e+00_srl2.00e+00_imp3.00e-03_p2.00e+00,460.26047625,7.6710079375,00:07:40,0.8972334861755371,0.8950676918029785,0.8993992805480957,4,1.0,2.0,0.003,2.0,wandb/run-20260323_044847-s-15535d5f,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-15535d5f
s-355553a7,nmasks04_sr5.00e-01_srl1.00e+00_imp2.00e-03_p1.00e+00,414.164415292,6.902740254866667,00:06:54,0.8923054337501526,0.8952389359474182,0.889371931552887,4,0.5,1.0,0.002,1.0,wandb/run-20260322_202952-s-355553a7,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-355553a7
s-c62a1204,nmasks04_sr5.00e-01_srl1.00e+00_imp3.00e-04_p2.00e+00,406.122333458,6.768705557633334,00:06:46,0.7332701683044434,0.8920984268188477,0.5744419097900391,4,0.5,1.0,0.0003,2.0,wandb/run-20260322_200932-s-c62a1204,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-c62a1204
s-285ab35a,nmasks04_sr5.00e-01_srl1.00e+00_imp2.00e-03_p2.00e+00,403.713978333,6.72856630555,00:06:43,0.9034141600131989,0.8947337865829468,0.9120945334434509,4,0.5,1.0,0.002,2.0,wandb/run-20260322_203651-s-285ab35a,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-285ab35a
s-a88e196b,nmasks04_sr5.00e-01_srl1.00e+00_imp3.00e-03_p2.00e+00,399.917852042,6.665297534033333,00:06:39,0.9118243753910065,0.894017219543457,0.9296315312385559,4,0.5,1.0,0.003,2.0,wandb/run-20260322_205025-s-a88e196b,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-a88e196b
s-cfcc55b2,nmasks04_sr5.00e-01_srl1.00e+00_imp3.00e-03_p1.00e+00,399.039761541,6.65066269235,00:06:39,0.8944011330604553,0.8955658078193665,0.8932364583015442,4,0.5,1.0,0.003,1.0,wandb/run-20260322_204340-s-cfcc55b2,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-cfcc55b2
s-7d4025a2,nmasks04_sr5.00e-01_srl1.00e+00_imp1.00e-03_p2.00e+00,398.768222875,6.646137047916667,00:06:38,0.82239630818367,0.8945735692977905,0.7502190470695496,4,0.5,1.0,0.001,2.0,wandb/run-20260322_202307-s-7d4025a2,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-7d4025a2
s-039ea040,nmasks04_sr5.00e-01_srl1.00e+00_imp1.00e-03_p1.00e+00,398.183999125,6.636399985416667,00:06:38,0.8511663675308228,0.8993485569953918,0.8029841780662537,4,0.5,1.0,0.001,1.0,wandb/run-20260322_201624-s-039ea040,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-039ea040
s-08dbe0da,nmasks04_sr5.00e-01_srl2.00e+00_imp1.00e-03_p1.00e+00,393.11591025,6.551931837500001,00:06:33,0.8104363083839417,0.885410726070404,0.7354618906974792,4,0.5,2.0,0.001,1.0,wandb/run-20260322_212325-s-08dbe0da,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-08dbe0da
s-d636df3c,nmasks04_sr5.00e-01_srl2.00e+00_imp3.00e-04_p2.00e+00,391.782585083,6.529709751383334,00:06:31,0.6862409859895706,0.9444988369941711,0.4279831349849701,4,0.5,2.0,0.0003,2.0,wandb/run-20260322_211648-s-d636df3c,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-d636df3c
s-45728291,nmasks04_sr5.00e-01_srl2.00e+00_imp1.00e-04_p1.00e+00,389.956402666,6.4992733777666665,00:06:29,0.7475647032260895,0.9496685862541199,0.5454608201980591,4,0.5,2.0,0.0001,1.0,wandb/run-20260322_205710-s-45728291,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-45728291
s-a1ad25ba,nmasks04_sr5.00e-01_srl5.00e-01_imp1.00e-04_p2.00e+00,387.09645275,6.451607545833334,00:06:27,0.7064902037382126,0.9496439695358276,0.46333643794059753,4,0.5,0.5,0.0001,2.0,wandb/run-20260322_181355-s-a1ad25ba,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-a1ad25ba
s-9a5f78c5,nmasks04_sr5.00e-01_srl2.00e+00_imp3.00e-04_p1.00e+00,386.788266042,6.446471100699999,00:06:26,0.6523823440074921,0.884131133556366,0.42063355445861816,4,0.5,2.0,0.0003,1.0,wandb/run-20260322_211016-s-9a5f78c5,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-9a5f78c5
s-e2b182c1,nmasks04_sr5.00e-01_srl5.00e-01_imp1.00e-04_p1.00e+00,384.959243417,6.415987390283333,00:06:24,0.5931021720170975,0.900813102722168,0.285391241312027,4,0.5,0.5,0.0001,1.0,wandb/run-20260322_180725-s-e2b182c1,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-e2b182c1
s-888aea81,nmasks04_sr5.00e-01_srl2.00e+00_imp1.00e-04_p2.00e+00,384.769242292,6.412820704866666,00:06:24,0.6694644391536713,0.9115797877311707,0.4273490905761719,4,0.5,2.0,0.0001,2.0,wandb/run-20260322_210346-s-888aea81,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-888aea81
s-56e36cb7,nmasks04_sr5.00e-01_srl5.00e-01_imp2.00e-03_p2.00e+00,382.513848083,6.375230801383334,00:06:22,0.8366623818874359,0.8955610394477844,0.7777637243270874,4,0.5,0.5,0.002,2.0,wandb/run-20260322_191608-s-56e36cb7,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-56e36cb7
s-00eb4a41,nmasks04_sr5.00e-01_srl5.00e-01_imp3.00e-04_p2.00e+00,381.607951125,6.36013251875,00:06:21,0.825019121170044,0.9032055735588074,0.7468326687812805,4,0.5,0.5,0.0003,2.0,wandb/run-20260322_184317-s-00eb4a41,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-00eb4a41
s-16e56b47,nmasks04_sr5.00e-01_srl5.00e-01_imp2.00e-03_p1.00e+00,381.410038,6.356833966666667,00:06:21,0.8933265209197998,0.8960210084915161,0.8906320333480835,4,0.5,0.5,0.002,1.0,wandb/run-20260322_190942-s-16e56b47,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-16e56b47
s-7d53a57b,nmasks04_sr1.00e+00_srl2.00e+00_imp3.00e-03_p1.00e+00,379.918449916,6.331974165266667,00:06:19,0.8930017948150635,0.894429624080658,0.891573965549469,4,1.0,2.0,0.003,1.0,wandb/run-20260323_044221-s-7d53a57b,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-7d53a57b
s-adeadb06,nmasks04_sr5.00e-01_srl5.00e-01_imp3.00e-03_p1.00e+00,378.90120525,6.3150200875,00:06:18,0.8950150609016418,0.896293580532074,0.8937365412712097,4,0.5,0.5,0.003,1.0,wandb/run-20260322_192236-s-adeadb06,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-adeadb06
s-16de24c6,nmasks04_sr5.00e-01_srl5.00e-01_imp3.00e-04_p1.00e+00,376.538610584,6.275643509733333,00:06:16,0.6713421195745468,0.8936131596565247,0.44907107949256897,4,0.5,0.5,0.0003,1.0,wandb/run-20260322_182028-s-16de24c6,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-16de24c6
s-8628ebac,nmasks04_sr5.00e-01_srl5.00e-01_imp1.00e-03_p1.00e+00,375.35943975,6.2559906624999995,00:06:15,0.8932960331439972,0.8945826888084412,0.8920093774795532,4,0.5,0.5,0.001,1.0,wandb/run-20260322_185704-s-8628ebac,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-8628ebac
s-ca4397ef,nmasks04_sr5.00e-01_srl5.00e-01_imp1.00e-03_p2.00e+00,371.855309959,6.197588499316667,00:06:11,0.8981840908527374,0.8941680192947388,0.9022001624107361,4,0.5,0.5,0.001,2.0,wandb/run-20260322_190324-s-ca4397ef,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-ca4397ef
s-e56418fb,nmasks04_sr5.00e-01_srl1.00e+00_imp1.00e-04_p2.00e+00,371.446989667,6.190783161116667,00:06:11,0.6737037748098373,0.8947400450706482,0.4526675045490265,4,0.5,1.0,0.0001,2.0,wandb/run-20260322_194158-s-e56418fb,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-e56418fb
s-ae744993,nmasks04_sr5.00e-01_srl1.00e+00_imp1.00e-04_p1.00e+00,371.268779209,6.187812986816667,00:06:11,0.6688739210367203,0.9094086289405823,0.4283392131328583,4,0.5,1.0,0.0001,1.0,wandb/run-20260322_193541-s-ae744993,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-ae744993
s-c631549e,nmasks04_sr5.00e-01_srl5.00e-01_imp3.00e-03_p2.00e+00,369.764525375,6.162742089583333,00:06:09,0.9290571808815002,0.8936849236488342,0.9644294381141663,4,0.5,0.5,0.003,2.0,wandb/run-20260322_192900-s-c631549e,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-c631549e
s-0e940626,nmasks04_sr2.00e+00_srl2.00e+00_imp3.00e-03_p2.00e+00,364.639774125,6.07732956875,00:06:04,0.8063362240791321,0.9002171754837036,0.7124552726745605,4,2.0,2.0,0.003,2.0,wandb/run-20260323_191913-s-0e940626,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-0e940626
s-20a2dc7b,nmasks04_sr5.00e-01_srl1.00e+00_imp3.00e-04_p1.00e+00,352.654226833,5.877570447216667,00:05:52,0.6591506153345108,0.8926718831062317,0.4256293475627899,4,0.5,1.0,0.0003,1.0,wandb/run-20260322_200334-s-20a2dc7b,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-20a2dc7b
s-dda47298,nmasks04_sr1.00e+00_srl1.00e+00_imp3.00e-04_p2.00e+00,346.4093485,5.773489141666667,00:05:46,0.6533374190330505,0.8998196721076965,0.40685516595840454,4,1.0,1.0,0.0003,2.0,wandb/run-20260322_231042-s-dda47298,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-dda47298
s-3698d3b2,nmasks04_sr5.00e-01_srl2.00e+00_imp2.00e-03_p1.00e+00,339.433429791,5.6572238298499995,00:05:39,0.8931848108768463,0.8941306471824646,0.892238974571228,4,0.5,2.0,0.002,1.0,wandb/run-20260322_213545-s-3698d3b2,/Users/abdulhakeemadefioye/Desktop/deep-learning/koko_spd/spd_out/spd/s-3698d3b2
